"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000134324",0.169653789245396,6.95921239681472,3.19039412383727,0.00240961477065412,0.0155772924940919,-1.87810478759252,"LPIN1"
"ENSG00000165029",0.333974638337995,6.38136878389601,2.52149966035901,0.0147898424229277,0.0457085353488082,-3.52509354641006,"ABCA1"
"ENSG00000112972",-0.439719358534836,6.40573928209931,-2.28596431105172,0.026362774285828,0.0679070695072772,-4.03350732424349,"HMGCS1"
"ENSG00000064687",0.340781694067441,4.48858004568242,2.26948655781072,0.0274154142431281,0.069843766287281,-4.01277812089286,"ABCA7"
"ENSG00000075239",-0.201557899639992,5.48680990129113,-2.11633401251267,0.0391236842790556,0.0905472348473921,-4.37277327061738,"ACAT1"
"ENSG00000119927",0.266344715375814,5.96498786145852,1.9660916663675,0.0546390856564893,0.114994580073057,-4.65720612714703,"GPAM"
"ENSG00000204310",-0.241763584094886,4.32144362866463,-1.88328557797679,0.0652619787349919,0.131298808217613,-4.74167458280441,"AGPAT1"
"ENSG00000177666",0.123352635560643,4.23732863862005,1.59621147572374,0.116503851140661,0.202769491011463,-5.19675175209898,"PNPLA2"
"ENSG00000278540",-0.0878326289607987,7.68117999722713,-1.31212397566536,0.195243159983273,0.300051360088682,-5.63508999404237,"ACACA"
"ENSG00000198911",-0.0409393017220889,8.26343924551653,-0.661735665536456,0.511063526341231,0.619408071844334,-6.23969933259592,"SREBF2"
"ENSG00000185000",0.0411012653733351,4.43247478626962,0.644637558105904,0.521996876720889,0.629092026285847,-6.246068045794,"DGAT1"
"ENSG00000147872",-0.0654999693197653,3.62013937025819,-0.477376338325692,0.635095277403987,0.72656815721012,-6.24861464632614,"PLIN2"
"ENSG00000169710",0.0329749392681453,8.52989290146705,0.379897715100214,0.705569109983215,0.784062943972249,-6.37434673608194,"FASN"
"ENSG00000072310",-0.040146668977755,6.52461060569171,-0.297881871019031,0.766980683493478,0.832737462417706,-6.46694604037925,"SREBF1"
"ENSG00000110090",0.0271182000879735,5.72426799216966,0.2784707818347,0.781755759408292,0.84375073613993,-6.47698564401032,"CPT1A"
