"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0145155165015014,0.16951102146813,0.865785155944295,0.931438180147497
"MCBB_Temporal cortex_M",0.0493465940776368,0.473805531811715,0.637006174721784,0.999956554806702
"MCBB_Cerebellum_F",0.240716570023365,2.62399866461538,0.0102504490616721,0.109090371823432
"MCBB_Cerebellum_M",0.216695358002703,1.78271412016946,0.0785802560599094,0.832434914195367
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0956743001665243,1.61183118100226,0.108984987774182,0.312151163811985
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.133550227150663,-1.45521338049056,0.149188101586914,0.397724640158556
"MSBB_BM10_F",0.047662071828185,0.565990686749101,0.572707154243937,0.999258063668231
"MSBB_BM10_M",0.0653303649752957,0.578727150104628,0.565118114361771,0.999879428127496
"MSBB_BM22_F",-0.256818667533729,-2.41559692499612,0.0175837547604834,0.0598468947249692
"MSBB_BM22_M",-0.266461765048195,-2.12234240029954,0.0379361069314331,0.237995728995006
"MSBB_BM36_F",-0.0900663675651092,-0.872586647554144,0.384891890132851,0.625792946726961
"MSBB_BM36_M",-0.150838132639835,-1.0935719855566,0.27826292626942,0.999848693168489
"MSBB_BM44_F",-0.0387366444299637,-0.376646172028538,0.707439619221572,0.908383013580164
"MSBB_BM44_M",-0.191379826286964,-1.60344904756262,0.114916716247297,0.529649571174972
