"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.470266472932001,3.05422127342649,0.00298811265428308,0.0475392026713205
"MCBB_Temporal cortex_M",0.191709771918002,0.911835374183533,0.364758336642171,0.999956554806702
"MCBB_Cerebellum_F",-0.0100902901838875,-0.0633206602107816,0.949655344087863,0.977094334218777
"MCBB_Cerebellum_M",-0.0867434371823199,-0.496363606581028,0.621054048636002,0.925674827111689
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0952335270491131,0.8843897446164,0.377823306744828,0.58910082497562
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0736541369792105,0.5340262586759,0.594677369733343,0.778507713674394
"MSBB_BM10_F",0.100338002239058,0.818712755972168,0.414957127698685,0.999258063668231
"MSBB_BM10_M",-0.185483160394154,-1.33054285054706,0.18878873642992,0.999879428127496
"MSBB_BM22_F",0.159119752533514,1.30922022997547,0.193555801768165,0.318013632710615
"MSBB_BM22_M",0.0234497832362823,0.135822629687654,0.892415123569589,0.952893371675985
"MSBB_BM36_F",0.424748356084952,2.53494214101753,0.0127305172671317,0.136802981267251
"MSBB_BM36_M",-0.0737454844142951,-0.329088137033789,0.743169139798657,0.999848693168489
"MSBB_BM44_F",0.0774466955247854,0.514964090278836,0.608006471203861,0.871048383868975
"MSBB_BM44_M",-0.00504254468369147,-0.027388141052342,0.97825540764044,0.99352051516239
