"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.0962979022934274,-1.18365700822092,0.239747794602081,0.474382348437427
"MCBB_Temporal cortex_M",0.0538117920385321,0.702508921727578,0.484522669504946,0.999956554806702
"MCBB_Cerebellum_F",0.0340762304969093,0.619653342713429,0.537093535363719,0.728043830983313
"MCBB_Cerebellum_M",0.0187619632275293,0.260103603578885,0.795479160079978,0.963690297521486
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0291052759402133,0.508369080965968,0.61190023203978,0.77108937120751
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.19822322909626,-2.26939282826666,0.0257025614353895,0.24687833614015
"MSBB_BM10_F",-0.0361653644343622,-0.338545548934594,0.735683807264661,0.999258063668231
"MSBB_BM10_M",-0.0328789694203921,-0.174487568007274,0.862118199293787,0.999879428127496
"MSBB_BM22_F",-0.2501546092741,-2.48810531587096,0.0145493713583796,0.0532876187476387
"MSBB_BM22_M",0.0102080187033078,0.0835647007599397,0.933680073422185,0.971884196986889
"MSBB_BM36_F",-0.111504871550273,-0.625404706010824,0.533070865259732,0.734592996645719
"MSBB_BM36_M",0.174595221599088,0.835916828751898,0.406327828664873,0.999848693168489
"MSBB_BM44_F",-0.0102395161107918,-0.134497300990365,0.893349146296874,0.971624243929503
"MSBB_BM44_M",0.0456219412017962,0.57805969274462,0.565728623513812,0.80740493813425
