"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000110090",0.321117949061283,5.44200505108526,3.16674514369511,0.00184320045794737,0.0298746798463775,-1.57559891058522,"CPT1A"
"ENSG00000119927",0.314336783778374,5.56916770837577,3.04324495889313,0.002732557546581,0.0377376453761583,-1.92416289023447,"GPAM"
"ENSG00000165029",0.377361870102806,4.96224195336676,2.96432218659949,0.00349286242064799,0.0435184508196735,-2.14729813991329,"ABCA1"
"ENSG00000147872",0.337797957197332,3.97189558983937,2.67512809980566,0.00823882287861834,0.0734716398681968,-2.85275831109797,"PLIN2"
"ENSG00000134324",0.13646344827965,6.34212455147378,2.62994549484906,0.00936520121087311,0.0794830016258736,-2.97560568745273,"LPIN1"
"ENSG00000075239",0.0830652385604358,5.51201754421438,2.27774463668379,0.0240525916608268,0.140322360957335,-3.823148107812,"ACAT1"
"ENSG00000177666",0.0848175438243146,4.95968360683653,1.64702857917008,0.101495579732494,0.322932146567853,-4.99913935912099,"PNPLA2"
"ENSG00000278540",0.0595894314320722,6.5409264720436,1.16259220939131,0.24670916586787,0.512469951386459,-5.59237236116677,"ACACA"
"ENSG00000204310",-0.0413807590714512,4.86865034642419,-1.02392037616613,0.307403348175943,0.572968479683317,-5.79538467864546,"AGPAT1"
"ENSG00000198911",-0.0408725877362661,8.00924180535023,-0.75431753197637,0.451756473700721,0.694712283020587,-5.84736543303992,"SREBF2"
"ENSG00000169710",0.0306998911843746,7.40110535250769,0.51233056047316,0.609119261490154,0.801930149284287,-6.04528566647568,"FASN"
"ENSG00000072310",-0.0311201745353262,6.55194267996428,-0.27422913929312,0.784258802251361,0.900314059775038,-6.20938236702238,"SREBF1"
"ENSG00000064687",0.0089716716147592,4.03405879671161,0.0910558002134953,0.927561033798839,0.970331773132862,-6.2341554084826,"ABCA7"
"ENSG00000112972",0.00457791492666004,5.76948575354657,0.0349494262362819,0.972163205089417,0.988441732039941,-6.29792494036375,"HMGCS1"
"ENSG00000185000",-0.000552031834869737,4.72899398369997,-0.0098036292681106,0.992190054353047,0.996110323852345,-6.29775787520082,"DGAT1"
