"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.0758016570393814,0.552394826885642,0.581445939791028,0.823404042337986
"MCBB_Cerebellum",0.0666146774961378,0.571863272979962,0.568213059402945,0.762111651215711
"ROSMAP_Dorsolateral prefrontal cortex",-0.132449660097147,-1.15261449109737,0.250203304768308,0.562391946813071
"MSBB_BM10",-0.169837912460008,-1.31261176696231,0.191348464910575,0.83222089123205
"MSBB_BM22",-0.489353968549017,-3.19679962645751,0.00168943245849019,0.0115354720933129
"MSBB_BM36",-0.208444608114155,-1.14799105032591,0.252649271562801,0.541213458226942
"MSBB_BM44",-0.156798903271058,-0.85314609394802,0.395176380567472,0.691200756488846
