"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.31961126134086,2.40332753914926,0.0173864445376559,0.164464214194687
"MCBB_Cerebellum",-0.0311391350564065,-0.27697669048604,0.782153689045503,0.895487027405368
"ROSMAP_Dorsolateral prefrontal cortex",0.260922295283977,2.40678631283209,0.0168419473061666,0.183381937076115
"MSBB_BM10",-0.088551555686704,-0.629216200709483,0.530178897399395,0.948694540719812
"MSBB_BM22",0.0216089592981348,0.13016690468944,0.896605828836436,0.93194566442948
"MSBB_BM36",0.15588947294067,0.937043356732169,0.350118415586858,0.626387223025347
"MSBB_BM44",0.16001945271013,1.02633895784317,0.306672873462708,0.621010057527204
