"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",-0.0319941256707095,-0.24781896635688,0.804591086853762,0.999318385421324
"MCBB_Cerebellum",-0.161761678578308,-0.966946612520121,0.335022598844891,0.855044103599445
"ROSMAP_Dorsolateral prefrontal cortex",-0.197133832685336,-1.09247203877078,0.275709537825859,0.98378542376755
"MSBB_BM10",0.0813976589620413,0.376555775129055,0.707043804566127,0.999979423210154
"MSBB_BM22",0.0174543725110698,0.0793887466186135,0.936827445561267,0.999947043095928
"MSBB_BM36",-0.553317871920781,-1.35567672832699,0.177071785117693,0.820919130165935
"MSBB_BM44",0.0320205745481275,0.167459567367385,0.867273474638392,0.999779265649454
