"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",-0.317285143759625,-1.18910216200084,0.236154871035447,0.999318385421324
"MCBB_Cerebellum",-0.603637073834267,-1.7996683485047,0.0737876311538861,0.696943234061734
"ROSMAP_Dorsolateral prefrontal cortex",0.07406123422329,0.232042776869401,0.816700439883444,0.99262146120301
"MSBB_BM10",0.134322090266878,0.321851901764152,0.748019657121722,0.999979423210154
"MSBB_BM22",0.377942749570596,1.02342818301855,0.307725312437374,0.999947043095928
"MSBB_BM36",-0.714517471938747,-1.09475021151103,0.275236298601947,0.820919130165935
"MSBB_BM44",0.46939641267717,1.4845349556981,0.140132372808883,0.999779265649454
