"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.60178185434779,1.97549634141196,0.0499256578547629,0.999318385421324
"MCBB_Cerebellum",0.323849737656914,1.01554886025845,0.311369680557916,0.844417477428671
"ROSMAP_Dorsolateral prefrontal cortex",0.861192547882603,2.55566707681953,0.0112094762748244,0.98378542376755
"MSBB_BM10",-0.0927677672157685,-0.334955421850844,0.738133632658317,0.999979423210154
"MSBB_BM22",0.191810654242587,0.6613274842011,0.509399731364018,0.999947043095928
"MSBB_BM36",0.0301296051888729,0.0703634440143414,0.94399038166301,0.986204760595073
"MSBB_BM44",0.0992422940105566,0.316982496778763,0.751774743380837,0.999779265649454
