"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",-0.0503173530302039,-0.886542413118551,0.376651104606225,0.700332281286314
"MCBB_Cerebellum",-0.102153404691688,-1.62842727951708,0.105391745991174,0.317339372705653
"ROSMAP_Dorsolateral prefrontal cortex",0.0104624745896658,0.238377428161705,0.811789632403205,0.928368879088078
"MSBB_BM10",-0.0476510506235774,-0.610193119597411,0.542670986015391,0.950056331148596
"MSBB_BM22",-0.281433499597462,-3.43729308608755,0.000757385277708336,0.00740403545024293
"MSBB_BM36",-0.053744481387894,-0.403400610562998,0.687180634278279,0.851022278781452
"MSBB_BM44",-0.143947879546772,-1.86957248130507,0.0638343524068652,0.353597510049625
