"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.0717789440991456,1.32397125713455,0.187394174080305,0.526360914814681
"MCBB_Cerebellum",0.0637204634262556,0.892364342254627,0.373530967506488,0.607793151837297
"ROSMAP_Dorsolateral prefrontal cortex",0.0657679642850599,1.25237797737912,0.211638328801575,0.521261439985621
"MSBB_BM10",-0.126539789964042,-0.99939252716124,0.319238012161648,0.897073040474402
"MSBB_BM22",0.105736888177747,1.06203366053212,0.28989849041771,0.418467361830155
"MSBB_BM36",0.0611065523098135,0.332458835941199,0.739968705099867,0.878734849702127
"MSBB_BM44",0.164661654834941,2.50478139798849,0.0135123122696489,0.226211442533086
