"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.591515351737293,3.38056882844643,0.000908286706704258,0.0896255050164195
"MCBB_Cerebellum",0.356579256401977,1.88856201760887,0.0607510887787635,0.312522709813719
"ROSMAP_Dorsolateral prefrontal cortex",-0.114836564391627,-0.437871183903517,0.661869329451038,0.90513229765765
"MSBB_BM10",0.12335800211247,0.766139556932466,0.444815171786433,0.999984905077319
"MSBB_BM22",-0.140900682716831,-0.794837665366729,0.427942568343178,0.925520751898998
"MSBB_BM36",-0.494349816494006,-1.70424376905137,0.0902353008996172,0.797865930926181
"MSBB_BM44",0.384606270218236,2.36424559943899,0.0195748460629109,0.575395828846101
