"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000075239",0.0769174284349434,5.51201754421438,1.88229583479403,0.0616162069088551,0.983444947266604,-3.96639661078249,"ACAT1"
"ENSG00000198911",-0.0951925773563325,8.00924180535023,-1.60709058495265,0.110011240005221,0.983444947266604,-4.28334206334164,"SREBF2"
"ENSG00000119927",0.168125592663585,5.56916770837577,1.49228763879704,0.137597978531461,0.983444947266604,-4.43537891769549,"GPAM"
"ENSG00000110090",0.148909292057721,5.44200505108526,1.3581626315055,0.17632905691785,0.983444947266604,-4.57396956167621,"CPT1A"
"ENSG00000147872",0.182374221507624,3.97189558983937,1.3304718357921,0.185260888966114,0.983444947266604,-4.58092472733289,"PLIN2"
"ENSG00000165029",0.150671042906511,4.96224195336676,1.10821502862168,0.269436359662205,0.983444947266604,-4.79948640049341,"ABCA1"
"ENSG00000177666",0.0630295548466684,4.95968360683653,1.09788871147486,0.273906799973693,0.983444947266604,-4.80813324000906,"PNPLA2"
"ENSG00000169710",-0.0685192443774945,7.40110535250769,-1.07877003665813,0.282318048906508,0.983444947266604,-4.75440075607643,"FASN"
"ENSG00000072310",0.0714854844864456,6.55194267996428,0.568288452167871,0.57063787421382,0.983444947266604,-5.08623065256829,"SREBF1"
"ENSG00000112972",-0.0497827897160077,5.76948575354657,-0.344248748742734,0.731112415731793,0.983853506320802,-5.19495154133235,"HMGCS1"
"ENSG00000204310",0.0149957574264858,4.86865034642419,0.340840017991955,0.733672313801069,0.983853506320802,-5.20206616584509,"AGPAT1"
"ENSG00000185000",-0.0149280449408815,4.72899398369997,-0.238344975034144,0.811919307585526,0.987169048213921,-5.22082125597704,"DGAT1"
"ENSG00000064687",-0.0198163564723259,4.03405879671161,-0.180496486326213,0.856991818891035,0.989406278062853,-5.18731580654883,"ABCA7"
"ENSG00000278540",-0.00806226652672937,6.5409264720436,-0.145255613979898,0.884692353444911,0.991771699784155,-5.1884223611312,"ACACA"
"ENSG00000134324",0.0038689045688427,6.34212455147378,0.074132695558184,0.940997639096637,0.995795721318675,-5.20276421021577,"LPIN1"
