"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B"
"ENSG00000110619",-0.123917996948342,4.73604285721629,-0.708126748860661,0.479891621840942,0.761134412606396,-5.78181974379045
"ENSG00000179152",-0.0816373379413919,5.15757144377445,-0.707765248905779,0.480115512128059,0.761295821705131,-5.81780877111241
"ENSG00000272977",0.167353370046927,2.6356283396246,0.707764794281725,0.480115793729729,0.761295821705131,-5.54594053158678
"ENSG00000121417",0.0764206011670412,4.71382963523578,0.707744244365764,0.480128522782971,0.761295821705131,-5.79540911597192
"ENSG00000108018",-0.247442698481591,1.01587857076864,-0.707599801667525,0.480217998889818,0.761366266344917,-5.34592437392138
"ENSG00000145982",-0.0924296099577453,2.86272049283985,-0.707340541890239,0.480378622302825,0.761406508156321,-5.54513269868784
"ENSG00000100938",-0.0706341170117311,5.09365302589936,-0.707300356377432,0.480403521730308,0.761406508156321,-5.81487404005948
"ENSG00000111540",0.0626546257887357,7.76018306324784,0.707259206812639,0.480429019231681,0.761406508156321,-5.77426779089704
"ENSG00000142892",-0.156823459336311,4.66110893358413,-0.707251633970074,0.480433711672583,0.761406508156321,-5.76945948305969
"ENSG00000105855",0.255843854331682,5.92803547677581,0.707195273739083,0.48046863555335,0.761406508156321,-5.84112525007701
"ENSG00000186480",-0.145094012922979,6.3872587802187,-0.707030109154662,0.480570988602216,0.761497307178516,-5.84106100423313
"ENSG00000120251",-0.156895977143519,7.81088807994848,-0.706819842410381,0.480701308959694,0.761632401118195,-5.78485239185482
"ENSG00000186510",-0.358436157935438,3.16159730900852,-0.706519221820494,0.480887663100968,0.76185624241371,-5.55776430112655
"ENSG00000166682",-0.228550759386591,2.56115292746457,-0.70623146066333,0.48106608290023,0.761925152301666,-5.50090125148728
"ENSG00000122406",-0.109493397775815,8.51153463011532,-0.706171302657025,0.481103387109297,0.761925152301666,-5.74310792504808
"ENSG00000138642",-0.220099621552712,1.79197287377433,-0.706158242410084,0.481111486028245,0.761925152301666,-5.41523148007813
"ENSG00000184575",0.109389330023248,6.62745445437219,0.705877035814926,0.481285886005673,0.762129931545196,-5.82747131821484
"ENSG00000134049",-0.107784517226817,4.88396749829058,-0.705766571752278,0.481354403608459,0.762167020365988,-5.79605803006952
"ENSG00000119661",0.0890178064048488,5.44460372373907,0.705633431151074,0.481436993921365,0.762226382600935,-5.83951960507761
"ENSG00000181873",0.0932270415409402,4.85628761202437,0.705378078884246,0.481595416845441,0.762405783074635,-5.80896547618217
"ENSG00000172071",-0.105617956585632,4.06279357563508,-0.705269828638442,0.481662584946259,0.762440699463962,-5.70620567544568
"ENSG00000132405",0.196171772238662,4.28091710697375,0.705160797441921,0.481730242818472,0.762476384517232,-5.76258243884193
"ENSG00000152700",-0.0722552725978867,5.95678568663126,-0.705078212282929,0.481781493423807,0.762486096109727,-5.84543384063775
"ENSG00000187017",0.233730062175686,4.19469850225268,0.705004658492555,0.481827141873032,0.76248694052398,-5.76004477424946
"ENSG00000184613",0.213487180860027,6.32700961750024,0.704680591545705,0.482028290356765,0.762733839089944,-5.83654429034571
"ENSG00000121742",0.340220300319414,4.65215461934843,0.703792221502438,0.482579938287156,0.763375519022461,-5.81805870088367
"ENSG00000185215",-0.205596123970956,2.73262340701084,-0.703779029227464,0.482588132854834,0.763375519022461,-5.51801542763606
"ENSG00000100139",0.0986695737801542,4.30629925825203,0.703678598959546,0.482650519034354,0.763375519022461,-5.7605775877173
"ENSG00000088808",0.0928224129303894,6.74312762124036,0.703599336235768,0.482699759290704,0.763375519022461,-5.82410661887376
"ENSG00000196605",0.104524822087958,3.66151140347643,0.703573670490205,0.482715704171599,0.763375519022461,-5.67514577927167
"ENSG00000120833",0.203691383925712,2.22975672971809,0.703532685370463,0.482741166834346,0.763375519022461,-5.50584355757923
"ENSG00000011422",0.175513951594126,1.32860436046813,0.703501240020642,0.482760703261395,0.763375519022461,-5.40282493862134
"ENSG00000139263",0.221472305878367,0.901929370777138,0.703327804929522,0.482868463135841,0.763375519022461,-5.37099495460169
"ENSG00000135903",0.23192407122245,3.07773030254342,0.703319438684826,0.482873661641501,0.763375519022461,-5.62000725979633
"ENSG00000149781",-0.275657830517374,1.88282004524401,-0.703012299958467,0.483064528650382,0.763375519022461,-5.42300097798452
"ENSG00000145592",-0.0984977626430954,8.46672049929163,-0.702970136342858,0.483090733859548,0.763375519022461,-5.74726965449285
"ENSG00000167615",0.14694818376231,8.64109546442447,0.702949461318727,0.483103583927748,0.763375519022461,-5.72453205263294
"ENSG00000113369",-0.141343337107995,6.35185117529354,-0.702936892418368,0.483111395919593,0.763375519022461,-5.84398263476293
"ENSG00000155926",-0.292957533299843,1.77303663593736,-0.702904717657612,0.483131393924714,0.763375519022461,-5.40929940904391
"ENSG00000147123",-0.110127203023104,5.32276953908553,-0.702869764635314,0.483153119253673,0.763375519022461,-5.83049319043014
"ENSG00000170265",-0.0921272005699114,5.15617413602253,-0.702864333133075,0.483156495295146,0.763375519022461,-5.8214049839964
"ENSG00000166770",0.131666454033977,5.12108121615437,0.702468846327944,0.483402351504263,0.763692572702707,-5.8316004700683
"ENSG00000168528",0.192357530108071,0.25123438005343,0.702299604936025,0.483507582139655,0.763787423660371,-5.31073559248865
"ENSG00000188486",-0.146863357333134,4.4826920349635,-0.702185813326772,0.483578342354574,0.76382780973221,-5.75734114405217
"ENSG00000101846",0.219927010783838,4.13388440151386,0.702034452574758,0.483672473368578,0.763905099747906,-5.74840389608206
"ENSG00000129933",-0.0872232480172723,6.77996387099347,-0.701858296491788,0.483782037194614,0.764006721430256,-5.83087446986078
"ENSG00000138696",0.237149241400235,5.23194444673525,0.701785649237463,0.483827225576476,0.764006721430256,-5.84073060404687
"ENSG00000177182",0.230210603606365,3.6334699464092,0.701702061939272,0.483879221794524,0.76400888973336,-5.68481690277869
"ENSG00000251136",-0.155526198863773,1.40507487635959,-0.701638105362721,0.483919008614616,0.76400888973336,-5.38471838513859
"ENSG00000111775",-0.153281042794974,4.71889125765254,-0.701513083548967,0.483996788750721,0.764060314466274,-5.78268511703024
"ENSG00000149115",0.099182718619474,5.62079630982249,0.701238012401901,0.484167943548232,0.764259121500763,-5.84709440144986
"ENSG00000143771",0.0840783510488379,4.55407901731345,0.701067930123364,0.484273788732846,0.764289481267421,-5.78513215167565
