"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.129509579639268,-0.387324078961425,0.699465742380121,0.922202234812301
"MCBB_Temporal cortex_M",-0.212068271446129,-0.371384368141949,0.711405585679654,0.994598217960605
"MCBB_Cerebellum_F",-0.0050496164897087,-0.0134250972404975,0.989319506800496,0.997891289546424
"MCBB_Cerebellum_M",0.0393673244172703,0.0688310572385289,0.945305155207718,0.987520095143627
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.305536740540288,-1.08222258268185,0.28080507323923,0.82007822200226
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.541660407400078,-1.34655205677274,0.181641721799437,0.996134715951995
"MSBB_BM10_F",-0.00550072397556267,-0.0209473140766323,0.983331164039911,0.999957328615313
"MSBB_BM10_M",-0.277110721442052,-0.864693737299135,0.391004501555502,0.999992169925084
"MSBB_BM22_F",-0.019808259103403,-0.0477723266597764,0.961997006370289,0.998148583607261
"MSBB_BM22_M",-0.49622376281267,-0.885346203355009,0.379558570837264,0.944595224354687
"MSBB_BM36_F",-0.575248162914194,-0.988007751875817,0.325456307453943,0.869999987351056
"MSBB_BM36_M",-0.291829122494685,-0.589665011948269,0.557535428661248,0.999928594676089
"MSBB_BM44_F",-0.205715991989537,-0.593137972256384,0.554793600158391,0.96538123128938
"MSBB_BM44_M",-0.360477264644298,-0.81246255603565,0.420319005364665,0.993240590478345
