"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.22603504048038,1.99598655222406,0.0490747149455026,0.531216467035014
"MCBB_Temporal cortex_M",-0.0399787833486078,-0.160894633967369,0.872611976529558,0.997839945950541
"MCBB_Cerebellum_F",0.160458508239589,0.675235744846985,0.501323945719482,0.893666880575774
"MCBB_Cerebellum_M",0.335770536627127,0.980239016394951,0.330083121791819,0.74921480066408
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.461021920467218,-1.67125524108418,0.0966537955051095,0.758170083760856
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0183465557233822,-0.0502479290667504,0.960040645760984,0.99805558818899
"MSBB_BM10_F",0.102637400713964,0.263614243980896,0.7926422433401,0.999957328615313
"MSBB_BM10_M",0.341651737160621,0.637151944457827,0.526698711710925,0.999992169925084
"MSBB_BM22_F",-0.447950715032608,-1.22608641750425,0.223167360237591,0.805376124358928
"MSBB_BM22_M",0.632107961232818,1.52615310819991,0.132306809201123,0.938789208771922
"MSBB_BM36_F",-1.08068668200957,-1.22739267414079,0.22246343158666,0.869984703554752
"MSBB_BM36_M",-0.438426069439195,-0.58077408773365,0.56347566102698,0.999928594676089
"MSBB_BM44_F",0.21506830888736,1.16177042427716,0.248848370240325,0.842842641430932
"MSBB_BM44_M",0.148785190971218,0.54797944474413,0.586106966425713,0.993240590478345
