"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0428726832630142,0.217110214152687,0.828632690280552,0.921308103362072
"MCBB_Temporal cortex_M",0.178758573010884,0.924601692291844,0.358158945861382,0.999673220293587
"MCBB_Cerebellum_F",0.140248292534952,0.863875857269944,0.390041158866043,0.639485645507522
"MCBB_Cerebellum_M",0.0672400672745086,0.446021791486704,0.656851607134318,0.939887479361365
"ROSMAP_Dorsolateral prefrontal cortex_F",0.100096542927714,0.737220247953385,0.462083460683845,0.66990890027137
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.555369488039556,-2.67729443174377,0.00887903964824996,0.248574237445982
"MSBB_BM10_F",-0.245868336689276,-1.50456755504044,0.135718573338039,0.930553694393165
"MSBB_BM10_M",0.0783137160684504,0.407061998330929,0.685559964072848,0.99982029157794
"MSBB_BM22_F",-0.627309257368895,-3.10302093390052,0.00251688195035043,0.0193726716331797
"MSBB_BM22_M",-0.374789924359972,-1.64469417620968,0.105343014506774,0.406697881058109
"MSBB_BM36_F",-0.376175315354862,-1.54226656106813,0.126065268082852,0.358776064719195
"MSBB_BM36_M",0.0817198441946685,0.322429547344386,0.748200588300796,0.990055767902184
"MSBB_BM44_F",-0.094719697928535,-0.394527565768088,0.694261242197868,0.921374417676958
"MSBB_BM44_M",-0.244696987230749,-0.874367654437703,0.386034793366339,0.760641743150126
