"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0825856449832161,1.47855358269972,0.14288466977306,0.398109910010514
"MCBB_Temporal cortex_M",-0.0418629403663333,-0.61841958616129,0.538185352595233,0.999673220293587
"MCBB_Cerebellum_F",0.104972296258514,2.08042529492499,0.0404397039473501,0.238479893159506
"MCBB_Cerebellum_M",0.0467061230824672,0.764365812504983,0.447019715275808,0.900766353839356
"ROSMAP_Dorsolateral prefrontal cortex_F",0.130249923147284,2.52490500053521,0.012560448420141,0.199060191503029
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0432175975718296,-0.545059423792179,0.587115041368446,0.784119953452616
"MSBB_BM10_F",-0.0114052077221221,-0.145281969854866,0.884792871268361,0.994201415591227
"MSBB_BM10_M",0.0486515103048148,0.395941603268545,0.693697006877514,0.99982029157794
"MSBB_BM22_F",-0.159617459171272,-1.73957083078592,0.0851417589558596,0.175111328442732
"MSBB_BM22_M",0.187675057768614,1.87156962012391,0.0662186539602508,0.362345529935431
"MSBB_BM36_F",0.100115486269532,0.710728213769112,0.478853507228051,0.69633000045417
"MSBB_BM36_M",-0.0203703821625174,-0.103903315351748,0.917577906282028,0.996205444849405
"MSBB_BM44_F",-0.0879769732308926,-1.3672374411126,0.175452573412811,0.702054634643642
"MSBB_BM44_M",0.13831258993972,1.50958682922203,0.137346658377535,0.664565200657979
