"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0155913432713017,0.0857387407887601,0.931871848832694,0.987927392135051
"MCBB_Temporal cortex_M",-0.0702603690987393,-0.25228513592651,0.801515545181624,0.996433633767776
"MCBB_Cerebellum_F",0.257407971292888,1.18408959930654,0.23961561230066,0.80569664236727
"MCBB_Cerebellum_M",0.455929239847814,0.985976437050196,0.327278140318193,0.74665366898283
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.119204415082311,-0.505460770833113,0.613940719900183,0.923258055874796
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.279613070817971,-0.693668613450355,0.489748315498962,0.996134715951995
"MSBB_BM10_F",0.249424074572552,0.996531333109522,0.321497478164524,0.999957328615313
"MSBB_BM10_M",0.19249253399612,0.641708329591007,0.523757780243604,0.999992169925084
"MSBB_BM22_F",0.269157418674984,0.935564210505442,0.351846755400707,0.87808740106699
"MSBB_BM22_M",-0.257719258341908,-0.7416498610458,0.461237093675964,0.946197416920673
"MSBB_BM36_F",-0.03260379716213,-0.093234304103247,0.925897922828648,0.987953685772392
"MSBB_BM36_M",0.121382958810253,0.348350760373553,0.728744377176766,0.999928594676089
"MSBB_BM44_F",0.0984475531233695,0.380524287782722,0.704583857136141,0.980088993701776
"MSBB_BM44_M",-0.192711978815217,-0.581169547698965,0.563697046181319,0.993240590478345
