"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0212767406654653,0.22631879487373,0.821486341438142,0.917491237826963
"MCBB_Temporal cortex_M",0.0373039663547718,0.430199512358323,0.668292672654055,0.999673220293587
"MCBB_Cerebellum_F",-0.0304567342918514,-0.270694550100193,0.78726972829137,0.896900741508504
"MCBB_Cerebellum_M",0.0611204097358851,0.462678823489487,0.644918673538998,0.939174508339351
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0844662730847539,-0.915591370874236,0.361278679025899,0.589474725281671
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.239295006232753,-1.76899938289421,0.0804181970708235,0.351695011082467
"MSBB_BM10_F",0.0988487425385429,0.667458430709389,0.506080798346663,0.961704256753217
"MSBB_BM10_M",-0.0883096450324077,-0.320759041456525,0.749622157225578,0.99982029157794
"MSBB_BM22_F",-0.100510430529544,-0.818636236744772,0.415022924129538,0.549518239400063
"MSBB_BM22_M",-0.0893994983431963,-0.60096087006952,0.550164404154245,0.779860412924847
"MSBB_BM36_F",0.134865529329019,0.515078449268461,0.607598119096323,0.783733929158339
"MSBB_BM36_M",0.207283919977719,0.656938633126972,0.513625917579771,0.988313657554056
"MSBB_BM44_F",0.0414367267625249,0.449940436051331,0.653993236702319,0.909589503656895
"MSBB_BM44_M",0.132506461809358,1.14713473994514,0.256702262522419,0.70474003128426
