"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0359049279124175,0.200422161815971,0.841619948076342,0.999933102036725
"MCBB_Temporal cortex_M",-0.0306705674125851,-0.142476622564065,0.887088243479811,0.999687690987713
"MCBB_Cerebellum_F",-0.0763319371435962,-0.577233626533058,0.565278452339804,0.999953650158269
"MCBB_Cerebellum_M",-0.491610999705872,-1.87549296875452,0.0645716626070778,0.569112324655023
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.236693104646203,-1.03372444884007,0.302847063691925,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0562781361841171,-0.144171039289781,0.885700713520003,0.999954397139434
"MSBB_BM10_F",0.34207918657903,1.04264321311105,0.299732332732034,0.999774791899059
"MSBB_BM10_M",0.0804916728534524,0.15232343799564,0.879495470750141,0.999885596287748
"MSBB_BM22_F",-0.0182674129681821,-0.0641814376642707,0.948959307251192,0.988106551888853
"MSBB_BM22_M",0.153122088209271,0.428908864831888,0.66954919362408,0.999735592435082
"MSBB_BM36_F",-0.40218141134546,-0.6474950186666,0.518747320122366,0.883027860631537
"MSBB_BM36_M",-0.440946734416992,-0.78604973855299,0.43480068285319,0.999862642023317
"MSBB_BM44_F",0.119434004829081,0.59002369466563,0.556869101293841,0.999016367348888
"MSBB_BM44_M",-0.185720135473579,-0.819811617554431,0.416155042736698,0.999928424555073
