"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.00124880179989351,0.00661130515175418,0.994740173046619,0.999933102036725
"MCBB_Temporal cortex_M",-0.133931867552867,-0.462227147644965,0.645265795276156,0.999687690987713
"MCBB_Cerebellum_F",0.0188621471972859,0.0846996704894133,0.932695549166488,0.999953650158269
"MCBB_Cerebellum_M",0.253308976766652,0.537111291048028,0.592762241712494,0.897436326511967
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.225047234773828,-0.940906023641595,0.348191541050391,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.151343139148115,-0.371867465102669,0.710900787563554,0.999954397139434
"MSBB_BM10_F",0.222164111223945,0.857540105492426,0.393282426536401,0.999774791899059
"MSBB_BM10_M",0.145273021407563,0.458265483752889,0.648587437575041,0.999885596287748
"MSBB_BM22_F",0.595363125186774,1.975068877034,0.0511345356408309,0.652182567643904
"MSBB_BM22_M",0.00987202364844997,0.0270442261798716,0.978515587506508,0.999735592435082
"MSBB_BM36_F",0.062287086643158,0.172043373270838,0.863739866197988,0.971219265953257
"MSBB_BM36_M",0.31758482686743,0.852171495693907,0.397364093814399,0.999862642023317
"MSBB_BM44_F",0.158857116143468,0.579948416543923,0.563610041478765,0.999016367348888
"MSBB_BM44_M",-0.00146446409278589,-0.00422154739771521,0.996648243919268,0.999928424555073
