"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.272558274326831,1.03083069392141,0.305488102129035,0.760256954811986
"MCBB_Temporal cortex_M",0.150237485386366,0.363748874422877,0.717075989499984,0.994598217960605
"MCBB_Cerebellum_F",0.476527336240415,1.40651704377585,0.163147030360957,0.759916111356898
"MCBB_Cerebellum_M",0.518761584236132,0.872355539923958,0.385766434770398,0.780099168035388
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0770096796975741,-0.223591890680353,0.823364153404096,0.974552921105481
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0971030884638138,0.22048553691226,0.82601251182195,0.996134715951995
"MSBB_BM10_F",-0.578060810538471,-1.15776124196543,0.249834061553221,0.999957328615313
"MSBB_BM10_M",-0.459031439292345,-0.700576541709232,0.486553470516063,0.999992169925084
"MSBB_BM22_F",-0.281281584538359,-0.653929800675597,0.514721559491607,0.925569158857282
"MSBB_BM22_M",0.357636199751314,0.546594833901697,0.586715252423845,0.962522294791415
"MSBB_BM36_F",-1.01871602050952,-1.08001750563406,0.282648315459138,0.869984703554752
"MSBB_BM36_M",-1.05387494365411,-1.20987677229649,0.230870542568605,0.999928594676089
"MSBB_BM44_F",-0.574277510315006,-1.70372443379867,0.0923877831001107,0.672295455668268
"MSBB_BM44_M",-0.517656222402247,-0.888600767949822,0.378407770597566,0.993240590478345
