"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.22068135813463,0.799150277384403,0.426387792032594,0.999933102036725
"MCBB_Temporal cortex_M",0.129758958691485,0.263133804428718,0.793173968991369,0.999687690987713
"MCBB_Cerebellum_F",0.117283664822782,0.543473326077235,0.588199460419943,0.999953650158269
"MCBB_Cerebellum_M",-0.565628675231545,-1.39318673371822,0.167631191231468,0.670261156623197
"ROSMAP_Dorsolateral prefrontal cortex_F",0.489989697492483,1.05335133949317,0.293790664496086,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.293171889289263,0.446175136331774,0.656585444858043,0.999954397139434
"MSBB_BM10_F",0.0437778884811992,0.140132656565238,0.888848796862051,0.999774791899059
"MSBB_BM10_M",0.104852301844282,0.274740054696335,0.784556828854712,0.999885596287748
"MSBB_BM22_F",0.15205253122477,0.504565691869303,0.6150209395142,0.89460713149417
"MSBB_BM22_M",-0.357077517378423,-0.854939553312549,0.396037717724992,0.999735592435082
"MSBB_BM36_F",-0.301708179457675,-0.572008101467913,0.568558572212916,0.897580382056891
"MSBB_BM36_M",0.608119248843032,1.03037715230469,0.306793593889474,0.999862642023317
"MSBB_BM44_F",-0.168749659305266,-0.520221268642787,0.604373212773483,0.999016367348888
"MSBB_BM44_M",0.258433767303658,0.510031396931868,0.612239307640211,0.999928424555073
