"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.135886088484092,1.93305925205272,0.0564935716454604,0.264133619096344
"MCBB_Temporal cortex_M",0.0795370586403905,0.936351604062524,0.352118231067648,0.999673220293587
"MCBB_Cerebellum_F",0.0833793504684319,1.37078192025865,0.173983321314048,0.429027141979861
"MCBB_Cerebellum_M",0.0691175831639681,0.860255020353358,0.392358333399434,0.894903629299359
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0459536013401145,-0.818466829559884,0.414325264552152,0.633826976130384
"ROSMAP_Dorsolateral prefrontal cortex_M",0.115185527653164,1.68747728244297,0.0951139281132598,0.368394596225045
"MSBB_BM10_F",0.00518421175915318,0.0825578735672896,0.934375006568816,0.995466073567029
"MSBB_BM10_M",-0.0228958552910044,-0.255036759000903,0.799656582627772,0.99982029157794
"MSBB_BM22_F",-0.15092798113561,-2.3027763036147,0.0234522080208868,0.0708492640904113
"MSBB_BM22_M",0.0925304507658948,1.18471125316098,0.240874737620956,0.549526339420874
"MSBB_BM36_F",0.0949080460363234,1.52174908772448,0.131125767525261,0.366268726380872
"MSBB_BM36_M",-0.0151596177886546,-0.162323069229295,0.871573738593468,0.995324756193944
"MSBB_BM44_F",-0.0631262689745595,-0.965403943867259,0.337306794184071,0.79041007734142
"MSBB_BM44_M",0.02812649853644,0.350009865611345,0.72777892168952,0.909232784507367
