"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.296983068807689,2.12703980554151,0.0362583012396047,0.215381730001425
"MCBB_Temporal cortex_M",0.215844351212343,1.31674394948097,0.191961516138725,0.999673220293587
"MCBB_Cerebellum_F",-0.156671543418787,-1.14829114866127,0.254008628561505,0.512848282474837
"MCBB_Cerebellum_M",-0.190928505213503,-1.12244024351097,0.265214335875265,0.873934480098454
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.233043756369396,-2.61757936760132,0.00971755141002983,0.193785018307605
"ROSMAP_Dorsolateral prefrontal cortex_M",0.179318358744919,1.54828230827905,0.125204774657744,0.397864142656069
"MSBB_BM10_F",0.000926988274522422,0.00605694489674511,0.99517985660446,0.999762637369611
"MSBB_BM10_M",-0.32494250116993,-1.5581862466196,0.124989117800524,0.99982029157794
"MSBB_BM22_F",-0.0496811800061447,-0.405265949120601,0.686184397384875,0.779639046716653
"MSBB_BM22_M",0.0187718147811546,0.111452360497791,0.911635356309478,0.963357963903978
"MSBB_BM36_F",-0.00853666369840766,-0.0455868521691317,0.963727516515082,0.982378067043142
"MSBB_BM36_M",0.159848330424702,0.656607739065906,0.513837296221127,0.988313657554056
"MSBB_BM44_F",-0.0425548205764219,-0.405106108258856,0.686501215181302,0.919237774242839
"MSBB_BM44_M",0.0650073557418613,0.47534639257274,0.636578522072928,0.874084563803065
