"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.109650589330117,0.673533731166654,0.502399889680827,0.999933102036725
"MCBB_Temporal cortex_M",0.0754453287129273,0.339543164950206,0.735156124181651,0.999687690987713
"MCBB_Cerebellum_F",0.0149334136059958,0.0840177801238349,0.933236102480775,0.999953650158269
"MCBB_Cerebellum_M",-0.362508543325581,-0.972243938692052,0.334018249823285,0.779737394888492
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.158748060082618,-0.645928893302848,0.519263874880506,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.167492745243572,0.406059557275516,0.685701439976434,0.999954397139434
"MSBB_BM10_F",0.170642073997743,0.803139485769323,0.4238782991494,0.999774791899059
"MSBB_BM10_M",-0.134995014929528,-0.556635375660859,0.580059697264947,0.999885596287748
"MSBB_BM22_F",0.19562433947104,0.782438194957742,0.435884217062577,0.835257981048406
"MSBB_BM22_M",-0.304223529690833,-0.974867932868565,0.333599844659687,0.999735592435082
"MSBB_BM36_F",0.100191052372462,0.305188184912012,0.76083661240124,0.946923530369474
"MSBB_BM36_M",-0.182466269535838,-0.684939702179257,0.495907751871913,0.999862642023317
"MSBB_BM44_F",0.0529861302655208,0.214148970565275,0.830986079431812,0.999016367348888
"MSBB_BM44_M",-0.321923876509095,-1.33435291744671,0.188041312208585,0.999928424555073
