"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.238679072461427,2.07246132962633,0.0411931150806316,0.999933102036725
"MCBB_Temporal cortex_M",0.106996111698289,0.590164755537505,0.556866451181096,0.999687690987713
"MCBB_Cerebellum_F",0.0631840893062678,0.540398669500061,0.590308485038741,0.999953650158269
"MCBB_Cerebellum_M",0.216411504064444,0.965753200596234,0.337235551913228,0.781054833405307
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0550604026117911,0.257869368883085,0.796843807790456,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.114567044985329,0.347141174993969,0.729328285071028,0.999954397139434
"MSBB_BM10_F",-0.156230706608137,-0.701226640529583,0.484858065914474,0.999774791899059
"MSBB_BM10_M",0.0244017085762733,0.0772986027174144,0.938669649508447,0.999885596287748
"MSBB_BM22_F",-0.0655700751039507,-0.270504911880667,0.787352961729042,0.948127472704754
"MSBB_BM22_M",0.0728462819429927,0.263930984763955,0.792751390082585,0.999735592435082
"MSBB_BM36_F",-0.581859925601411,-1.16347669897416,0.247315277250609,0.869326766781703
"MSBB_BM36_M",-0.183438746665308,-0.3750499263237,0.708889741918712,0.999862642023317
"MSBB_BM44_F",-0.0922314626369101,-0.596790651359175,0.552364204786474,0.999016367348888
"MSBB_BM44_M",-0.25736776284923,-1.06350043471392,0.292586488568307,0.999928424555073
