"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.114625682465753,0.775431344184149,0.44019534954359,0.999933102036725
"MCBB_Temporal cortex_M",0.282897741894899,1.21587079014748,0.227873590496704,0.999687690987713
"MCBB_Cerebellum_F",-0.0482765357537778,-0.343288336614844,0.732213069800205,0.999953650158269
"MCBB_Cerebellum_M",0.606282449423379,1.96831805552843,0.0526843576075822,0.544976299219124
"ROSMAP_Dorsolateral prefrontal cortex_F",0.136119471984459,0.604454211603153,0.54641004384186,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0508462167562564,0.168341967745522,0.866707186168031,0.999954397139434
"MSBB_BM10_F",0.0770638689866505,0.418762373744086,0.676325301839042,0.999774791899059
"MSBB_BM10_M",0.0841738194910882,0.358759449314781,0.721163886979157,0.999885596287748
"MSBB_BM22_F",0.46715692095302,2.61716882014763,0.0103021081070115,0.427190452197888
"MSBB_BM22_M",-0.177596430433769,-0.836152089999178,0.406437888754059,0.999735592435082
"MSBB_BM36_F",-0.294281153372722,-1.40522836837288,0.162952188123468,0.869326766781703
"MSBB_BM36_M",0.235828595237474,1.01021367928551,0.316277820370481,0.999862642023317
"MSBB_BM44_F",-0.0179212007212692,-0.111100093969492,0.91182049862303,0.999016367348888
"MSBB_BM44_M",0.0128621303599052,0.0601177901715052,0.952297803334917,0.999928424555073
