"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.3321270546816,0.853689128662197,0.395630417465461,0.999933102036725
"MCBB_Temporal cortex_M",0.23134901247268,0.368310396551697,0.713686495113676,0.999687690987713
"MCBB_Cerebellum_F",0.0211853309489181,0.0468240941103136,0.962761177231178,0.999953650158269
"MCBB_Cerebellum_M",0.0606104228247322,0.0730656901085881,0.941946098743614,0.988101841760386
"ROSMAP_Dorsolateral prefrontal cortex_F",0.143156218677778,0.284973010843338,0.776038585867046,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.863906761263855,1.10575819238369,0.271896622970075,0.999954397139434
"MSBB_BM10_F",-0.23939302154616,-0.61795122908351,0.538070841593432,0.999774791899059
"MSBB_BM10_M",0.0788864605408106,0.170528254909229,0.865227464514978,0.999885596287748
"MSBB_BM22_F",0.25864179075186,0.689320659187927,0.492285468269211,0.854181676810134
"MSBB_BM22_M",-0.161489152637467,-0.398362632597103,0.691798655064764,0.999735592435082
"MSBB_BM36_F",-1.34409629287226,-2.49254375899073,0.0142716598904015,0.869326766781703
"MSBB_BM36_M",0.0817759282660173,0.134284613410927,0.893607882944217,0.999862642023317
"MSBB_BM44_F",-0.0117345893625007,-0.0342608863447137,0.972756068194687,0.999016367348888
"MSBB_BM44_M",0.224677064820085,0.515995782576242,0.608096994811419,0.999928424555073
