"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.113272733082998,0.336190200655434,0.737539961529053,0.999933102036725
"MCBB_Temporal cortex_M",0.232916985956296,0.683499277856804,0.496412156608083,0.999687690987713
"MCBB_Cerebellum_F",-0.0138985546490451,-0.039368781762312,0.96868693553148,0.999953650158269
"MCBB_Cerebellum_M",0.378891308698583,0.818308065730008,0.415743635371994,0.820027484563113
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0991182181478343,0.24606726607971,0.805950025044205,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.120404676954295,-0.23335201598747,0.816039307232473,0.999954397139434
"MSBB_BM10_F",0.30889656698298,1.23874370303786,0.218460991591933,0.999774791899059
"MSBB_BM10_M",-0.142495823274714,-0.387892518787877,0.699609499455316,0.999885596287748
"MSBB_BM22_F",0.504000538145164,2.06429267529758,0.0416892082650835,0.639562272079276
"MSBB_BM22_M",-0.518676011140503,-1.55896045092489,0.124345909078727,0.999735592435082
"MSBB_BM36_F",0.839008985834647,2.15799310669227,0.0332441544822106,0.869326766781703
"MSBB_BM36_M",0.271489559098088,0.622293517365752,0.536006727692256,0.999862642023317
"MSBB_BM44_F",0.166625761267016,0.808569379423518,0.421206230392918,0.999016367348888
"MSBB_BM44_M",-0.116056365431265,-0.501642203993632,0.618087312449189,0.999928424555073
