"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.1760793563436,-1.05014676207287,0.296569839637399,0.555433862629252
"MCBB_Temporal cortex_M",0.178494569833304,0.825135589559383,0.411929459399713,0.999673220293587
"MCBB_Cerebellum_F",0.200986972095783,1.22158310962771,0.225178464441945,0.484763795143215
"MCBB_Cerebellum_M",0.153145810932624,0.971198306640461,0.334535175915122,0.886495988078126
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0503160344445721,-0.743880185005185,0.458055475818851,0.667007247124016
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0774387768045202,-0.817836413881944,0.415697329193764,0.664536575766592
"MSBB_BM10_F",-0.0671838109883858,-0.710588123474553,0.479062406525034,0.960967511328479
"MSBB_BM10_M",0.0397009625645381,0.306609147337145,0.76031157324097,0.99982029157794
"MSBB_BM22_F",-0.413776292364963,-2.51545546769243,0.0135495857407512,0.0496989309637516
"MSBB_BM22_M",-0.0948802438748553,-0.461313064088108,0.64626764446936,0.838156874778859
"MSBB_BM36_F",-0.445087811021018,-2.55110158594554,0.0122031058706246,0.15335985325232
"MSBB_BM36_M",0.208527311989731,0.987127433883754,0.32737639965567,0.988313657554056
"MSBB_BM44_F",-0.114475715110056,-0.746541400761249,0.457570097623021,0.834807574413941
"MSBB_BM44_M",-0.130032946513845,-0.734632324586122,0.465942569210985,0.797849893257106
