"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.386299200113115,2.40707028618992,0.0182034005344663,0.153462422826569
"MCBB_Temporal cortex_M",0.129150308515284,0.588571821030308,0.557929169581479,0.999673220293587
"MCBB_Cerebellum_F",-0.0271221447055225,-0.163552194343191,0.870464554195481,0.939362650103287
"MCBB_Cerebellum_M",-0.141606586895171,-0.796752749136484,0.428080502912126,0.895466932178522
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0640809893077265,0.588659296710422,0.556931736477524,0.73779592438929
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0309262540108635,0.223358718041617,0.823782880390766,0.913807621320529
"MSBB_BM10_F",0.130593857115823,1.02372976348198,0.30853590988616,0.946046629797235
"MSBB_BM10_M",-0.24767184839855,-1.68122106336173,0.0984541462034286,0.99982029157794
"MSBB_BM22_F",0.118765527386992,0.930479775807455,0.354458367377313,0.490908486941156
"MSBB_BM22_M",0.0309792955842942,0.168862575476191,0.866481440437309,0.944114837925083
"MSBB_BM36_F",0.481656923223467,2.78073235358345,0.00644633108329844,0.129835974196988
"MSBB_BM36_M",-0.232063485683052,-0.982499243325584,0.329632170555993,0.988313657554056
"MSBB_BM44_F",0.0914468523313969,0.567913375903363,0.5717143501455,0.881809059936603
"MSBB_BM44_M",-0.0517360590841136,-0.264829418545598,0.792212924070841,0.932498828608527
