"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.559964845807831,-1.38291436516089,0.170243452944757,0.999933102036725
"MCBB_Temporal cortex_M",-0.397840954535306,-0.783515567648508,0.435808770463244,0.999687690987713
"MCBB_Cerebellum_F",-0.587986227316949,-1.47299714277741,0.14437519635732,0.999953650158269
"MCBB_Cerebellum_M",-0.924719601993362,-1.53555941176776,0.128805782303097,0.632128765142036
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.416514707750358,-0.722417462042816,0.471107396963412,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0698402158354376,0.0798143931040432,0.936569209396208,0.999954397139434
"MSBB_BM10_F",0.913946344974536,1.87114602570515,0.0643705779320004,0.999774791899059
"MSBB_BM10_M",-0.135775110761253,-0.270183520764478,0.788041590810244,0.999885596287748
"MSBB_BM22_F",1.14839243017476,2.05557201001114,0.0425410029379209,0.641331488438866
"MSBB_BM22_M",-0.000364764092082304,-0.000585058905379663,0.999535161250098,0.999780641739378
"MSBB_BM36_F",0.977432236859181,1.19022439168989,0.236685019544952,0.869326766781703
"MSBB_BM36_M",-0.267778361049406,-0.424598505800533,0.672583678675588,0.999862642023317
"MSBB_BM44_F",0.908393520771537,1.46634287225302,0.146548830623278,0.999016367348888
"MSBB_BM44_M",-0.0475844685026754,-0.0650580880589124,0.948383203244489,0.999928424555073
