"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.157938267095934,1.00721111921999,0.316636889943852,0.766954698360717
"MCBB_Temporal cortex_M",0.125002541870841,0.584388322483221,0.560724953674762,0.994598217960605
"MCBB_Cerebellum_F",0.168844203842199,0.971757761302595,0.333875978207509,0.841784470535151
"MCBB_Cerebellum_M",-0.167438142602554,-0.45847997065203,0.647918067908974,0.896571003377147
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0684445515079197,-0.282329463597086,0.778060959019163,0.964140778588602
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0832655583624113,0.203817699615342,0.838974621974596,0.996134715951995
"MSBB_BM10_F",0.0558862076920787,0.272300224875618,0.785976038238926,0.999957328615313
"MSBB_BM10_M",-0.0154594874754999,-0.0673990396926604,0.946511179618572,0.999992169925084
"MSBB_BM22_F",-0.0960552347981336,-0.403210569809344,0.687690578209521,0.964469881591196
"MSBB_BM22_M",-0.425461909953091,-1.43455726955929,0.156684735561604,0.938789208771922
"MSBB_BM36_F",-0.0435377893232021,-0.137297905100525,0.891062447671034,0.980961188222615
"MSBB_BM36_M",-0.168908304826529,-0.678819871749991,0.499751449768144,0.999928594676089
"MSBB_BM44_F",-0.0723085529312346,-0.309621411119989,0.757669134973525,0.985200459975084
"MSBB_BM44_M",-0.364817134108977,-1.58830615114202,0.118424949888364,0.993240590478345
