"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.101732168029614,-1.18036491357602,0.241084300200577,0.501315706821102
"MCBB_Temporal cortex_M",0.0571156940447608,0.709383193235131,0.480301422526255,0.999673220293587
"MCBB_Cerebellum_F",0.0429573017291176,0.748986799203389,0.455893615975902,0.689586764822273
"MCBB_Cerebellum_M",0.0463504706371989,0.63714753238493,0.525946430719461,0.911577035083742
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0398372978702231,0.684317131659007,0.494778983604785,0.694062113160511
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.19626483544108,-2.20741448706011,0.0299316605947127,0.29008456020951
"MSBB_BM10_F",-0.0676706771779561,-0.610801875146915,0.542774325981906,0.967625927647049
"MSBB_BM10_M",-0.0429655012920653,-0.21335364002385,0.831848831041155,0.99982029157794
"MSBB_BM22_F",-0.248010045935504,-2.33170906143691,0.0218082150031917,0.0674858083685828
"MSBB_BM22_M",-0.00719232885763166,-0.0555802137969655,0.955863729279543,0.982398701818537
"MSBB_BM36_F",-0.0801000958319742,-0.43218582128589,0.66650675147474,0.818942894147189
"MSBB_BM36_M",0.237971980722099,1.05914586085121,0.293598923301247,0.988313657554056
"MSBB_BM44_F",-0.0265153636812716,-0.326722507465022,0.744747180885184,0.936362780139312
"MSBB_BM44_M",0.0662216352766141,0.79603440384554,0.429717828075466,0.78153776566591
