"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.296908874604959,1.64406919898681,0.103784432212481,0.344363293863152
"MCBB_Temporal cortex_M",0.395791604629333,1.73580952751099,0.0867326753426804,0.999673220293587
"MCBB_Cerebellum_F",-0.131873743617017,-0.674643375495867,0.501698470140623,0.722538793118927
"MCBB_Cerebellum_M",-0.121847638633454,-0.545129095950429,0.587263454825661,0.927628312092622
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0815317961113387,-0.651115938684173,0.51591894584213,0.708426636026551
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0264549155294009,-0.156501151705558,0.876002636320671,0.940514847580629
"MSBB_BM10_F",0.131219865177566,0.985489243506001,0.326861282002347,0.951656170042682
"MSBB_BM10_M",-0.138579360576914,-0.784681935107404,0.436044409413652,0.99982029157794
"MSBB_BM22_F",-0.0891557803581913,-0.643152475584979,0.521659560996725,0.644793990523813
"MSBB_BM22_M",0.144437192087569,0.971750175810633,0.335135920698725,0.626065947043574
"MSBB_BM36_F",0.0770262952549636,0.476046381585152,0.635046121338274,0.80098639874567
"MSBB_BM36_M",-0.00374748655446755,-0.0154130865165815,0.987751591394773,0.999598310406134
"MSBB_BM44_F",0.062692488424946,0.45363574527439,0.65134242377714,0.909121710509624
"MSBB_BM44_M",0.0166033957269338,0.104272530171297,0.917363842872795,0.975695501132351
