"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.0917465275982812,-0.69500220432033,0.488912907849525,0.849731739836668
"MCBB_Temporal cortex_M",-0.0158200165527065,-0.100518878617238,0.920202470395427,0.998019628792882
"MCBB_Cerebellum_F",-0.184353038651925,-1.11587625740505,0.267560160795105,0.818938434108162
"MCBB_Cerebellum_M",-0.866080835182208,-2.61322759456696,0.0108098281274631,0.476109032988775
"ROSMAP_Dorsolateral prefrontal cortex_F",0.20635213088652,0.774603163345598,0.43973359318571,0.875466424547367
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.517564998998195,-1.34323814812397,0.182707872598458,0.996134715951995
"MSBB_BM10_F",0.226793314677727,0.616166120747093,0.539243296623144,0.999957328615313
"MSBB_BM10_M",-0.04048072164113,-0.0717024039579912,0.943101746698796,0.999992169925084
"MSBB_BM22_F",-0.785152145286506,-1.60844351247268,0.11102432624636,0.708062651330861
"MSBB_BM22_M",0.0699955042644822,0.122134907410224,0.903206596780258,0.992931427309792
"MSBB_BM36_F",-1.5062274980723,-1.85744782872813,0.0660945582394802,0.869984703554752
"MSBB_BM36_M",-0.707471616530957,-1.14721712812169,0.255653163671616,0.999928594676089
"MSBB_BM44_F",0.382185177531118,1.40199575103786,0.164857782084852,0.769348755495538
"MSBB_BM44_M",0.0125845138471732,0.0267862296454167,0.978735230234088,0.99975249797459
