"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.0337241657470786,-0.443796953800912,0.658295321548455,0.824226631204407
"MCBB_Temporal cortex_M",-0.0243688667056619,-0.266240382113205,0.790789705048085,0.999673220293587
"MCBB_Cerebellum_F",-0.0201289773354558,-0.210051155437525,0.834120869799459,0.920070521367295
"MCBB_Cerebellum_M",-0.0156351223062066,-0.184778380294318,0.853895827869444,0.975334069540478
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0809880946399906,1.59478520891855,0.11276171985799,0.344100084247369
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0662493605757577,1.023937356103,0.308719419798046,0.575991341134962
"MSBB_BM10_F",-0.0415553313298722,-0.420555496641296,0.675019691886707,0.977928012854957
"MSBB_BM10_M",-0.0699070820203773,-0.44279033282221,0.659673393666241,0.99982029157794
"MSBB_BM22_F",-0.0432598204913877,-0.39088812592698,0.696746684355706,0.78826420053691
"MSBB_BM22_M",0.129188755276072,0.895747067737421,0.374022411429515,0.656151099062814
"MSBB_BM36_F",0.15902051521214,0.817877533482953,0.41530874109388,0.647703726070107
"MSBB_BM36_M",0.17542337637122,0.692369250867791,0.491263251578835,0.988313657554056
"MSBB_BM44_F",0.0405347268058627,0.543753234749255,0.588152029722461,0.886701490049518
"MSBB_BM44_M",0.149298927426591,1.7185219691203,0.0917936018069366,0.656714842666876
