"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.287995816421252,2.71447679695957,0.00800891333373131,0.104470138067329
"MCBB_Temporal cortex_M",0.0825744159255812,0.669149982304233,0.505468626695882,0.999673220293587
"MCBB_Cerebellum_F",0.171213857381662,1.53988155673677,0.127233325887562,0.371976452430651
"MCBB_Cerebellum_M",-0.0249714047606369,-0.305609557232537,0.760738747744135,0.959791350333902
"ROSMAP_Dorsolateral prefrontal cortex_F",0.102045318909383,1.34741122096797,0.179779848976592,0.423732917357446
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.00101440255935836,-0.00939789569157604,0.992523311587853,0.99642434641464
"MSBB_BM10_F",-0.1146336248646,-1.50478298880976,0.135663220849907,0.930553694393165
"MSBB_BM10_M",-0.160107453331794,-1.43889565792546,0.155910025076029,0.99982029157794
"MSBB_BM22_F",-0.165864736326888,-1.74209195686644,0.0846973667655635,0.174528449320296
"MSBB_BM22_M",-0.0372688744995155,-0.313104625874214,0.755303640520398,0.895344327516915
"MSBB_BM36_F",-0.0564690445361782,-0.470427409315382,0.639040946336353,0.803428607743525
"MSBB_BM36_M",-0.0190605763281031,-0.120400738215854,0.904550916070661,0.996205444849405
"MSBB_BM44_F",0.237723225597478,2.57786367495413,0.0118121165695687,0.500954503402338
"MSBB_BM44_M",0.0280131052990047,0.258444763838096,0.797108363229924,0.934869740167802
