"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.50070372160646,3.31334072460832,0.00134643025297169,0.0451325976321496
"MCBB_Temporal cortex_M",0.00553842929965498,0.0241714740561405,0.980780471490208,0.999673220293587
"MCBB_Cerebellum_F",0.0399640551934044,0.261500753727523,0.794326948378099,0.900040570586999
"MCBB_Cerebellum_M",-0.260757443708508,-1.53987020126379,0.127751925252136,0.873934480098454
"ROSMAP_Dorsolateral prefrontal cortex_F",0.211609023208398,1.56038771313681,0.120672121625606,0.353891930214039
"ROSMAP_Dorsolateral prefrontal cortex_M",0.346056373155818,2.22090445443249,0.0289695088727265,0.289612283282343
"MSBB_BM10_F",-0.0847694546211391,-0.474832883946905,0.635984627804165,0.973360846417977
"MSBB_BM10_M",-0.129656261320492,-0.588918818439087,0.558353723897629,0.99982029157794
"MSBB_BM22_F",-0.0949234498476828,-0.413857635126989,0.679902171236851,0.775067821563028
"MSBB_BM22_M",0.122902601345005,0.51812696655279,0.60630433456207,0.814889617357501
"MSBB_BM36_F",0.319432340854708,1.56588966200658,0.120431311173802,0.350541460404872
"MSBB_BM36_M",-0.240215623653328,-0.961933821871756,0.339780111791263,0.988313657554056
"MSBB_BM44_F",0.13473477976116,0.607308289885734,0.545398786613773,0.872385541004402
"MSBB_BM44_M",0.221011474370354,1.1576325559912,0.252430243548401,0.704428185714153
