"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.396540229525067,-1.26943573321727,0.207683613325084,0.999933102036725
"MCBB_Temporal cortex_M",-0.155864296939251,-0.314776832631931,0.753811197841103,0.999687690987713
"MCBB_Cerebellum_F",-0.314915301650197,-0.788330910207364,0.432654637194897,0.999953650158269
"MCBB_Cerebellum_M",-1.38743344593488,-1.91336483317895,0.0594735180171748,0.561587634773534
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.323907874375347,-0.874225805159172,0.383324206531851,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.922372454594631,1.55279456229219,0.124122866145898,0.999954397139434
"MSBB_BM10_F",-0.105221501484954,-0.211590041557743,0.832875464633454,0.999774791899059
"MSBB_BM10_M",0.761288445944176,1.05820312644705,0.294639870634605,0.999885596287748
"MSBB_BM22_F",0.0506539588981605,0.10591978108916,0.915867169283891,0.980893394936361
"MSBB_BM22_M",1.01179408788341,1.6515100252874,0.103939568801185,0.999735592435082
"MSBB_BM36_F",-1.05731322609895,-1.13644414278403,0.258398970443046,0.869326766781703
"MSBB_BM36_M",-0.168559610048858,-0.186018588118563,0.853031037918612,0.999862642023317
"MSBB_BM44_F",0.310332837323597,0.777057327258278,0.439459932038099,0.999016367348888
"MSBB_BM44_M",0.628825555070252,1.27244075291511,0.209012367707856,0.999928424555073
