"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.629035929286559,1.67956167144015,0.0966439549357265,0.590935960892104
"MCBB_Temporal cortex_M",0.627140617102014,1.03712200957352,0.30303423829244,0.994598217960605
"MCBB_Cerebellum_F",-0.110688412668098,-0.250177078020442,0.803042615604875,0.967024934526507
"MCBB_Cerebellum_M",-0.0612372158087222,-0.0753003644682225,0.940173898687646,0.986353798196337
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0616244225664397,0.124342261245388,0.901202581203027,0.982927177039302
"ROSMAP_Dorsolateral prefrontal cortex_M",0.837451845734454,1.08124161994054,0.282594374248934,0.996134715951995
"MSBB_BM10_F",-0.108173156368594,-0.289414061784245,0.772888696983427,0.999957328615313
"MSBB_BM10_M",-0.0596929000361035,-0.136468021648625,0.891955161701573,0.999992169925084
"MSBB_BM22_F",0.169486010393669,0.474046126881359,0.636544191279258,0.952784144825148
"MSBB_BM22_M",-0.0170519605498978,-0.044241244678559,0.964861271523603,0.997884980070389
"MSBB_BM36_F",-1.2670699976173,-2.43470786268957,0.0166173006164904,0.869984703554752
"MSBB_BM36_M",0.0780284417115498,0.137146602369654,0.891354616641735,0.999928594676089
"MSBB_BM44_F",0.0509578990624453,0.15773024128985,0.875074325308575,0.991296310412997
"MSBB_BM44_M",0.241280460547019,0.580654977947972,0.564041215468936,0.993240590478345
