"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.444710286967671,1.67165208292344,0.0981996050482596,0.593800174942131
"MCBB_Temporal cortex_M",0.491722741284853,1.03592715508172,0.3035876583564,0.994598217960605
"MCBB_Cerebellum_F",0.0165264256254511,0.0782314124350158,0.937824351229465,0.989783540550666
"MCBB_Cerebellum_M",-0.549831619318975,-1.37762021831975,0.172370165779017,0.634066117256341
"ROSMAP_Dorsolateral prefrontal cortex_F",0.432126528285766,0.9413752791114,0.347951853162919,0.844272045464514
"ROSMAP_Dorsolateral prefrontal cortex_M",0.417705851866073,0.642741464427655,0.522091643494942,0.996134715951995
"MSBB_BM10_F",-0.0178902619198569,-0.0593416189474942,0.952803376648053,0.999957328615313
"MSBB_BM10_M",0.191203941634766,0.53059194124205,0.597861353147094,0.999992169925084
"MSBB_BM22_F",0.0332027590558841,0.115685364695114,0.908143721719332,0.992348774832817
"MSBB_BM22_M",-0.0378575463324857,-0.0953764514629261,0.924338529466426,0.993798081721845
"MSBB_BM36_F",-0.494305466651376,-0.970216805997888,0.334203576956743,0.869999987351056
"MSBB_BM36_M",0.614962846009041,1.11622065897814,0.268589648559014,0.999928594676089
"MSBB_BM44_F",-0.342355474222691,-1.12198021178416,0.265290493654938,0.851525618666236
"MSBB_BM44_M",0.497686149780361,1.03583495926875,0.305186945191377,0.993240590478345
