"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0342701449321892,0.174787569034945,0.861654196792347,0.999933102036725
"MCBB_Temporal cortex_M",0.150224743804949,0.638788558323343,0.524919940853072,0.999687690987713
"MCBB_Cerebellum_F",0.103964162052863,0.398270847321367,0.69141019386932,0.999953650158269
"MCBB_Cerebellum_M",-0.266703147222044,-0.553868308576739,0.581297485324195,0.892146973177648
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.78646271888561,-2.2150252367522,0.0281911779776758,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.20914524497151,0.346844793921266,0.729550159038371,0.999954397139434
"MSBB_BM10_F",0.312384440724263,0.711755403836527,0.478342450679849,0.999774791899059
"MSBB_BM10_M",0.272966701846541,0.377537044222571,0.707243733850695,0.999885596287748
"MSBB_BM22_F",0.0909848213845184,0.275386880882377,0.783611310750809,0.946773779455843
"MSBB_BM22_M",0.460506607670037,1.10948086336959,0.271717674156204,0.999735592435082
"MSBB_BM36_F",-0.832487183385235,-0.952654092651485,0.342988092436766,0.869326766781703
"MSBB_BM36_M",-0.544984448202404,-0.692388168710957,0.491251455909561,0.999862642023317
"MSBB_BM44_F",0.190426323429596,0.824648211474337,0.412069715334137,0.999016367348888
"MSBB_BM44_M",-0.235206619183563,-0.745446310744945,0.459438700049255,0.999928424555073
