"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.480691508556485,1.61541673053915,0.109854917824709,0.612490150942002
"MCBB_Temporal cortex_M",0.33444431563656,0.581042836006118,0.562965673335331,0.994598217960605
"MCBB_Cerebellum_F",0.0750767195820954,0.212906168042929,0.831900251662603,0.972211060570039
"MCBB_Cerebellum_M",0.572920631405732,1.04214792433443,0.300652039636039,0.730585748701473
"ROSMAP_Dorsolateral prefrontal cortex_F",0.411654039826292,0.748802546613922,0.455091215847201,0.883090801202821
"ROSMAP_Dorsolateral prefrontal cortex_M",1.2112989075714,2.05080421670866,0.0433116969483322,0.996134715951995
"MSBB_BM10_F",-0.290504728504114,-0.608239754106333,0.544464968995564,0.999957328615313
"MSBB_BM10_M",-0.289981413025419,-0.525471378310256,0.601391244736711,0.999992169925084
"MSBB_BM22_F",-0.577326937626478,-0.955467085954652,0.341743097498259,0.871359653706651
"MSBB_BM22_M",-0.159389990448116,-0.229603439221196,0.819192848466592,0.988522539645921
"MSBB_BM36_F",-0.179393376978124,-0.250329110144057,0.802829793015574,0.965577169405349
"MSBB_BM36_M",-0.0079330675342435,-0.0138823285748937,0.988967964093565,0.999928594676089
"MSBB_BM44_F",0.0494014149867934,0.10127688965252,0.919588854240475,0.995433202196483
"MSBB_BM44_M",-0.0189308937636818,-0.0385445373619348,0.969404662659778,0.99975249797459
