"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.104157048018535,-1.37160106177634,0.173727845886045,0.434295779637473
"MCBB_Temporal cortex_M",0.00461648114011037,0.0503713438086824,0.959961306183295,0.999673220293587
"MCBB_Cerebellum_F",-0.182147838851033,-1.90939401683853,0.0595204769545153,0.271649438289959
"MCBB_Cerebellum_M",-0.056714891154515,-0.684908429529797,0.495488524214936,0.906761995542416
"ROSMAP_Dorsolateral prefrontal cortex_F",0.0596476653626823,1.0053981020144,0.316244810404473,0.552293413248419
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0802791672198868,-1.0200655673639,0.310541391519898,0.577999704069924
"MSBB_BM10_F",-0.05230190339394,-0.594884473971749,0.553320407418355,0.968422002753702
"MSBB_BM10_M",0.0383042028609095,0.259252775104804,0.796418914070282,0.99982029157794
"MSBB_BM22_F",-0.42158901280768,-3.46718836062152,0.000788786449997437,0.0112115625440744
"MSBB_BM22_M",-0.144778597370632,-1.09633210992749,0.277381461321307,0.5810552485741
"MSBB_BM36_F",-0.201998014448311,-1.21681099601275,0.226447566651527,0.47710582681191
"MSBB_BM36_M",0.219421064299421,0.958742733244664,0.341372941195848,0.988313657554056
"MSBB_BM44_F",-0.183275243346203,-1.74144137814928,0.0855230123383401,0.625423067399777
"MSBB_BM44_M",-0.0613682406260825,-0.543723908646703,0.589010821006083,0.850376460876836
