"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.0237101319207937,-0.241172916685928,0.809990699566525,0.911060237885955
"MCBB_Temporal cortex_M",0.103869105730265,0.879305485467166,0.382063654957977,0.999673220293587
"MCBB_Cerebellum_F",0.0936920039664306,1.36368276624973,0.176199769687219,0.431463210873432
"MCBB_Cerebellum_M",-0.00110108173362899,-0.0137655044080928,0.98905319161234,0.998354447744401
"ROSMAP_Dorsolateral prefrontal cortex_F",0.104605978145127,1.56711841732475,0.119090686158952,0.35187950658798
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.184673048033546,-1.74924971356658,0.0837941798758524,0.355156087868171
"MSBB_BM10_F",-0.124852520815894,-1.01948781691021,0.310534004272981,0.946046629797235
"MSBB_BM10_M",0.0457669110008503,0.291575857907263,0.771720064875462,0.99982029157794
"MSBB_BM22_F",-0.574597443431673,-3.26569311173383,0.00151489207929556,0.0150211402618768
"MSBB_BM22_M",-0.382370625151511,-1.85105637732904,0.0691610907418783,0.365581637086185
"MSBB_BM36_F",-0.270924510813114,-1.52562362034938,0.130158089624051,0.365383552800048
"MSBB_BM36_M",-0.00910135672795942,-0.0484339787622363,0.961524418908068,0.997497697200883
"MSBB_BM44_F",-0.0662006899766956,-0.377348373276463,0.706932823550841,0.923925663992168
"MSBB_BM44_M",-0.276201352119324,-1.45107727610614,0.152908369348924,0.66800355209087
