"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.559086042709754,1.66350149297525,0.0998238810063718,0.999933102036725
"MCBB_Temporal cortex_M",0.593902842830129,1.01034243684921,0.315602143360515,0.999687690987713
"MCBB_Cerebellum_F",0.154196157573171,0.401551457664751,0.689002811848981,0.999953650158269
"MCBB_Cerebellum_M",0.998921629480637,1.63141497033631,0.106946492818879,0.610145004435549
"ROSMAP_Dorsolateral prefrontal cortex_F",0.773760792063816,1.81800336033771,0.0709606884784827,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",1.03093532957601,1.93460456726575,0.0563066751323031,0.999954397139434
"MSBB_BM10_F",-0.324876320170126,-0.881203900601418,0.380408552177286,0.999774791899059
"MSBB_BM10_M",0.489077782524088,1.28742280040829,0.203398219442317,0.999885596287748
"MSBB_BM22_F",0.345901310811084,1.00155024744382,0.319080489063172,0.786881105393809
"MSBB_BM22_M",-0.0655485268721483,-0.131120476191517,0.896125401657419,0.999735592435082
"MSBB_BM36_F",-0.730421505061369,-1.25780720196072,0.211296018439811,0.869326766781703
"MSBB_BM36_M",1.0791745438703,1.82580966366427,0.0726442725521309,0.999862642023317
"MSBB_BM44_F",-0.10034724112162,-0.254507612930296,0.799768839524652,0.999016367348888
"MSBB_BM44_M",0.388728553762555,0.751923370255145,0.455568393795625,0.999928424555073
