"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0607945618709325,1.05888581337701,0.292593798446012,0.551252527822146
"MCBB_Temporal cortex_M",0.132678702522702,2.35336360065006,0.021245210759549,0.999673220293587
"MCBB_Cerebellum_F",-0.120741252846232,-1.87916209104385,0.063583950395237,0.27847262551147
"MCBB_Cerebellum_M",0.0115154151909529,0.160148674649937,0.873189510990606,0.980117135023612
"ROSMAP_Dorsolateral prefrontal cortex_F",0.00717552836685176,0.15984411577504,0.873208347517126,0.934837140807838
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0836454680033398,-1.43071523849188,0.156113910089139,0.431908011476865
"MSBB_BM10_F",-0.138951382562091,-1.62923516325599,0.106540717379489,0.930553694393165
"MSBB_BM10_M",0.0575543664688807,0.392599874398809,0.696149388853206,0.99982029157794
"MSBB_BM22_F",-0.344429333951574,-3.2114153663982,0.00179799399903007,0.0162661357890926
"MSBB_BM22_M",-0.134782055933228,-1.05956358144303,0.293655116254549,0.594482177119259
"MSBB_BM36_F",-0.0493587555403305,-0.388148008644652,0.698704859641077,0.837876144121026
"MSBB_BM36_M",-0.147034391101649,-0.801389784143063,0.425934375494594,0.988313657554056
"MSBB_BM44_F",-0.0419572593419559,-0.33511089641842,0.738435142026422,0.933428171717774
"MSBB_BM44_M",-0.173084519546447,-1.25544880191792,0.215062465751862,0.688071160443679
