"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.107153338105234,-0.90283479835513,0.369115802495921,0.999933102036725
"MCBB_Temporal cortex_M",-0.0810744019214429,-0.538544169365327,0.591807277103247,0.999687690987713
"MCBB_Cerebellum_F",-0.0196591886713247,-0.130545311648608,0.896437609403793,0.999953650158269
"MCBB_Cerebellum_M",-0.700634775279831,-2.50128453824137,0.0145295174095387,0.47465120499353
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.0163209033539369,-0.0889928902215263,0.929200436808225,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",0.130414206555561,0.520592953628493,0.603980157158183,0.999954397139434
"MSBB_BM10_F",0.204674578518876,0.827435528100477,0.410042517012506,0.999774791899059
"MSBB_BM10_M",-0.0783345429074851,-0.205659379897924,0.837824786068206,0.999885596287748
"MSBB_BM22_F",0.647201787848849,2.24421670913337,0.0271170688020886,0.56985622144744
"MSBB_BM22_M",-0.0738838641099289,-0.21021919467842,0.834219778829329,0.999735592435082
"MSBB_BM36_F",0.35738156088389,0.840191592540334,0.402740477469308,0.872925232618505
"MSBB_BM36_M",0.265112657031978,0.587377930322371,0.559060494968205,0.999862642023317
"MSBB_BM44_F",0.170359035808748,0.560073645344883,0.577023770398792,0.999016367348888
"MSBB_BM44_M",0.0437179939469203,0.121991895141043,0.903386942435498,0.999928424555073
