"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.524149355736379,2.49602899938988,0.0144523540707108,0.471839845006568
"MCBB_Temporal cortex_M",0.714742208924562,2.27574833314087,0.0257369650043003,0.994598217960605
"MCBB_Cerebellum_F",0.279962214429609,1.1137858820186,0.268451114160819,0.818938434108162
"MCBB_Cerebellum_M",0.737109474244189,2.70442121174252,0.00844285316589004,0.476109032988775
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.29130545534844,-0.885663470569623,0.37714690023323,0.856014481656625
"ROSMAP_Dorsolateral prefrontal cortex_M",0.212063689225576,0.487182399003247,0.627361200592773,0.996134715951995
"MSBB_BM10_F",0.217460325437556,1.07263560032729,0.286123848182598,0.999957328615313
"MSBB_BM10_M",7.92630393320337e-06,2.99075499168422e-05,0.99997624664892,0.999992169925084
"MSBB_BM22_F",-0.21259709221789,-0.890273973740288,0.375546054976826,0.886819373059195
"MSBB_BM22_M",-0.0709048647324311,-0.220059489076967,0.826583312865005,0.988858968672888
"MSBB_BM36_F",-0.374379139486955,-0.918324744831886,0.3605870743803,0.875861562020898
"MSBB_BM36_M",-0.546576336090554,-1.42987853787925,0.157718936748503,0.999928594676089
"MSBB_BM44_F",0.533070058694255,2.59248828434561,0.0113600867913797,0.403391478868706
"MSBB_BM44_M",0.00148228734517808,0.00549231247878689,0.995639311514299,0.99975249797459
