"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.135937989624825,0.902194093629328,0.369454075035438,0.795540082842738
"MCBB_Temporal cortex_M",-0.136193253080797,-0.56839563071142,0.571476047249839,0.994598217960605
"MCBB_Cerebellum_F",0.160725679672324,0.740287393544343,0.461126845318508,0.885680475891112
"MCBB_Cerebellum_M",0.260349192814906,0.846529397470437,0.399919291154133,0.787545537513207
"ROSMAP_Dorsolateral prefrontal cortex_F",0.178217010179617,0.874817630488047,0.383003044040393,0.857602529983161
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.124879019449125,-0.455841511127876,0.649646080095649,0.996134715951995
"MSBB_BM10_F",-0.0662668033589244,-0.252740984493225,0.801008803806274,0.999957328615313
"MSBB_BM10_M",-0.0980732658656178,-0.255398883152948,0.79937835132662,0.999992169925084
"MSBB_BM22_F",-0.471383450612736,-1.64755006645937,0.102716823214989,0.697206676164547
"MSBB_BM22_M",0.439186961342811,1.16252174208215,0.249697202796202,0.938789208771922
"MSBB_BM36_F",-0.944780439944016,-1.27970769212659,0.20351323028766,0.869984703554752
"MSBB_BM36_M",-0.344917790625651,-0.556808796747353,0.579641323645577,0.999928594676089
"MSBB_BM44_F",-0.21920160814271,-1.30632135851119,0.195257298525538,0.793215940442416
"MSBB_BM44_M",-0.0436229008363469,-0.196525962147166,0.844982951728766,0.99694588102138
