"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.5600446768394,1.97737752802175,0.0511767514417449,0.533030875173153
"MCBB_Temporal cortex_M",0.424367390148611,0.997198471284913,0.321896771224629,0.994598217960605
"MCBB_Cerebellum_F",0.180405173682731,0.59029360400558,0.556530209217649,0.909975143018957
"MCBB_Cerebellum_M",0.395861561095789,0.670514869341808,0.504565298824855,0.838195535633926
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.161626215920487,-0.459088246748093,0.646802721257227,0.933861048046896
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0387294696853635,0.0772920764258775,0.938569666548156,0.997057189412304
"MSBB_BM10_F",-0.302509112281583,-0.714746849317924,0.476500129866925,0.999957328615313
"MSBB_BM10_M",-0.227683589535892,-0.452297753659188,0.652853249867873,0.999992169925084
"MSBB_BM22_F",-0.247300397420454,-0.801262351163652,0.42495993976637,0.903509331566435
"MSBB_BM22_M",0.00685112060730653,0.0155872723525468,0.987616169596354,0.998799548122846
"MSBB_BM36_F",-1.25321116628699,-1.89902935731526,0.0603492337218714,0.869984703554752
"MSBB_BM36_M",-0.0398511963882582,-0.0705926818921947,0.943946740510614,0.999928594676089
"MSBB_BM44_F",-0.13873402556959,-0.578688115479508,0.564456067822986,0.966196710565026
"MSBB_BM44_M",0.130624172127965,0.387280539927714,0.700167021006652,0.993240590478345
