"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.116573791898111,0.99203428263676,0.323942181359806,0.999933102036725
"MCBB_Temporal cortex_M",-0.0290164195628906,-0.112461450051199,0.910760071147966,0.999687690987713
"MCBB_Cerebellum_F",0.184179624328176,0.758030447158126,0.450489518016822,0.999953650158269
"MCBB_Cerebellum_M",0.259883069236615,0.743912797585071,0.459226611381448,0.841463422309734
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.50835580768181,-1.81981196944919,0.070683290087075,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.116713353539155,-0.316330194539995,0.75251384941316,0.999954397139434
"MSBB_BM10_F",0.14083203432911,0.34693345668875,0.72940073044353,0.999774791899059
"MSBB_BM10_M",0.696381095915509,1.20573281382651,0.233139527160828,0.999885596287748
"MSBB_BM22_F",-0.462733883580349,-1.21005580099663,0.229230721407165,0.74940163847743
"MSBB_BM22_M",0.457829496878642,1.05071431898376,0.297667958817081,0.999735592435082
"MSBB_BM36_F",-1.08905946017821,-1.20666697318643,0.230315163994205,0.869326766781703
"MSBB_BM36_M",-0.576086379643383,-0.718766551029924,0.474956471629486,0.999862642023317
"MSBB_BM44_F",0.0234091844089619,0.118473912169878,0.905994755528817,0.999016367348888
"MSBB_BM44_M",0.00894159573498232,0.0312317693283219,0.975207138673737,0.999928424555073
