"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0799865415913947,0.392356912781572,0.695757679755844,0.999933102036725
"MCBB_Temporal cortex_M",-0.226459437465214,-0.719484728003676,0.474093752607095,0.999687690987713
"MCBB_Cerebellum_F",-0.0200835416310658,-0.125684229643746,0.900273044797207,0.999953650158269
"MCBB_Cerebellum_M",0.041220769188171,0.139300559993975,0.889581700888476,0.978239921240284
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.217416193537793,-0.792937530873186,0.429005119877645,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.177387462702153,-0.393109185867649,0.695205845749106,0.999954397139434
"MSBB_BM10_F",0.428347275288249,1.19548034809912,0.234844389282138,0.999774791899059
"MSBB_BM10_M",-0.0795691066117659,-0.194802774908267,0.846273162260925,0.999885596287748
"MSBB_BM22_F",0.525869533666165,1.11668590129608,0.266917761195161,0.765865218788368
"MSBB_BM22_M",-0.241336971793065,-0.418764369683808,0.676906586081113,0.999735592435082
"MSBB_BM36_F",0.345654888870124,0.581952991699964,0.561865639585932,0.894226052073239
"MSBB_BM36_M",-0.223860066426399,-0.479895132904697,0.632972813610224,0.999862642023317
"MSBB_BM44_F",-0.000793338472402816,-0.00185165504347835,0.998527290597891,0.9997975410699
"MSBB_BM44_M",-0.208329364089457,-0.417951533767764,0.677744726976819,0.999928424555073
