"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0465697767043318,0.134101350557168,0.893633321004962,0.999933102036725
"MCBB_Temporal cortex_M",-0.390562841279433,-0.659814325614462,0.511408096259428,0.999687690987713
"MCBB_Cerebellum_F",-0.206036588585492,-0.536557488384618,0.59294826433399,0.999953650158269
"MCBB_Cerebellum_M",-0.113778486515354,-0.19502017212901,0.845898381072105,0.969441687836964
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.255220706095716,-0.893162441659974,0.373130648597193,0.999334838985318
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.464221630595558,-1.14161461032471,0.256764201719889,0.999954397139434
"MSBB_BM10_F",0.0616830870128231,0.22651261166236,0.821284398518546,0.999774791899059
"MSBB_BM10_M",-0.31681168400659,-0.934339190352966,0.354258500556524,0.999885596287748
"MSBB_BM22_F",0.39396803326156,0.90422724576178,0.368140080211996,0.803390591362638
"MSBB_BM22_M",-0.401343518937814,-0.68353299977941,0.496941718085052,0.999735592435082
"MSBB_BM36_F",-0.130160351893176,-0.21627114193208,0.829202697919912,0.964572323588821
"MSBB_BM36_M",-0.500356434484416,-0.945021481219996,0.348277563938053,0.999862642023317
"MSBB_BM44_F",-0.0912402768794811,-0.247115002948378,0.805464258943553,0.999016367348888
"MSBB_BM44_M",-0.230444318130453,-0.492491263993537,0.624494847536889,0.999928424555073
