"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.0792538471548898,-0.522244594242587,0.602832243057494,0.893218804656982
"MCBB_Temporal cortex_M",-0.188324810007618,-0.807749981813231,0.421806664073854,0.994598217960605
"MCBB_Cerebellum_F",-0.250250582348866,-1.16417154664849,0.24754994153278,0.810394775626802
"MCBB_Cerebellum_M",-0.527711844421899,-1.79157637363059,0.0771877953263335,0.547906149802941
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.00351228573308049,-0.0149710171076514,0.988074219389764,0.997451857778235
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.531478548587442,-1.59121919608976,0.115207815722916,0.996134715951995
"MSBB_BM10_F",0.0726683281735365,0.300759538354242,0.764248314982864,0.999957328615313
"MSBB_BM10_M",0.050482549371166,0.140584120944593,0.888717833078249,0.999992169925084
"MSBB_BM22_F",-0.378836005196118,-1.23908673794522,0.21833641766831,0.801470439123287
"MSBB_BM22_M",-0.131263500580979,-0.377294313225683,0.707306588932792,0.976290487932082
"MSBB_BM36_F",-0.865579770007929,-1.49922086351881,0.136864825355601,0.869984703554752
"MSBB_BM36_M",-0.314769609063164,-0.582496175294573,0.562322658192236,0.999928594676089
"MSBB_BM44_F",-0.0905338653156296,-0.376189619796673,0.707790569599292,0.980176695594865
"MSBB_BM44_M",-0.223059176994409,-0.797225808816712,0.42903200422757,0.993240590478345
