"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.351771841101946,1.08031303733766,0.282999641659327,0.747623698947761
"MCBB_Temporal cortex_M",0.192769359481879,0.588248242808986,0.558145166127427,0.994598217960605
"MCBB_Cerebellum_F",0.26496626738112,0.764200885427135,0.446823608400317,0.880244594559868
"MCBB_Cerebellum_M",0.539652725386624,1.18897885060095,0.238155429069567,0.681838886111822
"ROSMAP_Dorsolateral prefrontal cortex_F",0.226258461227463,0.568145110077126,0.570744214147843,0.914157447603269
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.352255233724947,-0.691561203831382,0.491064607317071,0.996134715951995
"MSBB_BM10_F",0.218535784853564,0.909447997065294,0.365391524700749,0.999957328615313
"MSBB_BM10_M",-0.0811645936105876,-0.233949272364805,0.815902694594421,0.999992169925084
"MSBB_BM22_F",0.226948964299325,0.977175920716835,0.330939850332091,0.865089009703142
"MSBB_BM22_M",-0.557229002665193,-1.75056668386656,0.0852108181924174,0.938789208771922
"MSBB_BM36_F",0.77757266691562,2.07302731443963,0.0406571806993138,0.869984703554752
"MSBB_BM36_M",0.16277677214201,0.400748693475053,0.689968277668654,0.999928594676089
"MSBB_BM44_F",0.0742621678023152,0.384478943688112,0.701662930069817,0.980088993701776
"MSBB_BM44_M",-0.129634868076566,-0.591136244504445,0.557051468991512,0.993240590478345
