"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.185036629084647,2.27531948708128,0.0253255568841522,0.0682706899093844
"MCBB_Temporal cortex_M",0.108210656369095,1.19286330687572,0.236658890643483,0.540386714944722
"MCBB_Cerebellum_F",0.442081361936285,5.44659594629338,4.62894729795858e-07,3.12528005768971e-05
"MCBB_Cerebellum_M",0.336716511907882,3.41241493104818,0.00102970232421557,0.00722196927889654
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.116670100789615,-1.98788998148359,0.0485430962766567,0.119246714652782
"ROSMAP_Dorsolateral prefrontal cortex_M",0.0411801933189411,0.471142623107464,0.638711792469908,0.908884768617915
"MSBB_BM10_F",0.0593576762764663,0.752744864740484,0.453425602366752,0.909774245073971
"MSBB_BM10_M",-0.107300439981824,-1.31162222559099,0.195047928388597,0.389762609060349
"MSBB_BM22_F",-0.229547356676918,-2.29140201737531,0.0241042097601728,0.204725553084062
"MSBB_BM22_M",-0.238471818567579,-2.33634904833762,0.0228139040515309,0.106906179580565
"MSBB_BM36_F",0.0146144854343362,0.186436422849031,0.852464240046546,0.932407511108661
"MSBB_BM36_M",-0.277527560514912,-3.28881211020446,0.001637819117029,0.00866252498148466
"MSBB_BM44_F",-0.154578603027067,-1.67223675444886,0.0984053387057128,0.256698182713753
"MSBB_BM44_M",-0.198022968496954,-2.13263805316468,0.0376973002971002,0.0880985025749178
