"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.539549580342886,3.36687262706587,0.00113059831915123,0.00631406852974753
"MCBB_Temporal cortex_M",0.384499111607372,2.0515328418908,0.043684183923488,0.211988500263367
"MCBB_Cerebellum_F",0.120593854315677,0.6503619468682,0.517158061742069,0.618603282839231
"MCBB_Cerebellum_M",-0.519274946237385,-2.93562354636997,0.00438818249724005,0.0202274995516284
"ROSMAP_Dorsolateral prefrontal cortex_F",0.190936143271737,1.57748255380351,0.116674843790867,0.224580613087958
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.107783703297266,-0.686914996055499,0.493953386542157,0.85678665169677
"MSBB_BM10_F",0.0408414404307234,0.339326328146008,0.735097223611221,0.963664935643256
"MSBB_BM10_M",-0.00920514683790596,-0.0755940586160818,0.940013910460493,0.970269250983024
"MSBB_BM22_F",0.205646871744968,1.71373424804831,0.0897727560070453,0.316042857788469
"MSBB_BM22_M",0.188161076684364,1.70484876539054,0.0933697589326583,0.230173023488936
"MSBB_BM36_F",0.252933688624148,2.14066110232484,0.0346287368631151,0.166098845622183
"MSBB_BM36_M",0.442764133005526,3.2318941702315,0.00194482701413648,0.00976559736359744
"MSBB_BM44_F",0.0859467118274502,0.735777163615602,0.464029579300795,0.621948062465466
"MSBB_BM44_M",0.125005343251646,1.07868384334725,0.285708730769369,0.399783924791032
