"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.237697171433427,2.87529319382702,0.00506595637131944,0.0197402556668167
"MCBB_Temporal cortex_M",0.173246878641106,2.47227529052168,0.0156770199829746,0.116665371535391
"MCBB_Cerebellum_F",0.0141124295584536,0.132348402672218,0.895011808317001,0.927372885978064
"MCBB_Cerebellum_M",0.0581997283429239,0.530298671274856,0.597433048514418,0.707719053721588
"ROSMAP_Dorsolateral prefrontal cortex_F",-0.154394460159335,-1.69211265718447,0.0925860478819263,0.189842641641836
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.0788792632448967,-0.617267547693492,0.538661779395953,0.874565762325225
"MSBB_BM10_F",0.194914599773342,1.47264400259224,0.144083420067417,0.838665145760529
"MSBB_BM10_M",0.40534830229897,2.23583689470919,0.0294027949289372,0.136352333973297
"MSBB_BM22_F",-0.147148540499044,-1.36702524983386,0.174778318570401,0.43395336115193
"MSBB_BM22_M",0.026137416122193,0.227943620836383,0.820461178132914,0.892379547681305
"MSBB_BM36_F",-0.194271225547702,-1.02250067236053,0.308906939812493,0.553556093285056
"MSBB_BM36_M",0.221166573321926,1.16387692058718,0.248795939377736,0.375364220070284
"MSBB_BM44_F",-0.0616929053493589,-0.785660978597081,0.434399235678349,0.596389476740725
"MSBB_BM44_M",0.0329749392681453,0.379897715100214,0.705569109983215,0.784062943972249
