"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",-0.379604938333554,-2.74665809277899,0.00730619572617398,0.0261439905139842
"MCBB_Temporal cortex_M",-0.0348069564790823,-0.222786999295955,0.824303018123175,0.934258931452747
"MCBB_Cerebellum_F",-0.640388514063461,-4.19721401126147,6.4558043435063e-05,0.000620897558484574
"MCBB_Cerebellum_M",-0.360220983303696,-2.42524318533986,0.0176437274934232,0.0544234220736566
"ROSMAP_Dorsolateral prefrontal cortex_F",0.258922156300385,2.92380954640943,0.00396363163028502,0.0205305992382555
"ROSMAP_Dorsolateral prefrontal cortex_M",-0.10187557311805,-0.845421470783434,0.400182176696468,0.821454578104609
"MSBB_BM10_F",0.165634482995801,1.05819930852195,0.2925918506286,0.8680551795479
"MSBB_BM10_M",0.155988473390873,0.805457022499317,0.423993648334712,0.619963649789607
"MSBB_BM22_F",0.0420239527953461,0.268369742818368,0.788984843866994,0.903623339747679
"MSBB_BM22_M",-0.0328649620355739,-0.192775649961481,0.847782429964222,0.908673643582173
"MSBB_BM36_F",0.0587228466456571,0.289334410420524,0.772899138525313,0.891556299866637
"MSBB_BM36_M",0.401832780634457,1.86027128687077,0.0674446257854379,0.140610900046857
"MSBB_BM44_F",0.135083149303598,0.948042140736168,0.345978185292819,0.518577097933259
"MSBB_BM44_M",-0.040146668977755,-0.297881871019031,0.766980683493478,0.832737462417706
